plan_id,model,variant,profile_id,line_number,text,label
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,38,"3. High-Intensity Interval Training (HIIT) Circuit | Intensity: Vigorous | Duration: 20 minutes (e.g., burpees, jump squats, push-ups)",1
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,39,4. Static Stretching | Intensity: Light | Duration: 10 minutes,1
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,41,**Sunday: Rest**,2
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,42,"1. Complete Rest or Gentle Activities (e.g., walking, stretching) | Intensity: Very Light | Duration: As needed",1
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,44,**Additional Notes and Recommendations:**,0
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,45,"- **Hydration:** Drink plenty of water throughout the day, especially before, during, and after workouts.",4
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,46,"- **Nutrition:** Maintain a balanced diet rich in lean proteins, complex carbohydrates, healthy fats, and essential vitamins/minerals to support muscle growth and recovery.",4
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,47,- **Sleep:** Aim for 7-9 hours of quality sleep each night to aid in muscle repair and overall recovery.,4
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,48,- **Flexibility:** Incorporate yoga or stretching sessions regularly to improve flexibility and reduce the risk of injury.,4
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,49,"- **Monitor Progress:** Keep track of your workouts, endurance times, and strength gains to assess progress and adjust your program as needed.",4
patient_deepseek-r1:14b_P7_run1,deepseek-r1:14b,patient,P7,51,"This structured plan balances endurance, strength, sport-specific training, and adequate recovery to help you achieve your fitness goals effectively.",4
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,1,**Personalized Weekly Exercise Program**,0
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,3,**Monday: Light Cardio**,0
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,4,1. Walking | Intensity: Light | Duration: 20 minutes,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,5,- Start with a 5-minute walk to warm up.,4
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,6,- Maintain a steady pace for 10 minutes.,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,7,- Cool down with another 5 minutes of walking.,4
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,9,**Tuesday: Strength Training**,0
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,10,1. Seated Dumbbell Shoulder Press | Intensity: Moderate | Duration: 3 sets of 12 reps,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,11,2. Dumbbell Bench Press | Intensity: Moderate | Duration: 3 sets of 12 reps,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,12,3. Dumbbell Bicep Curls | Intensity: Moderate | Duration: 3 sets of 12 reps,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,13,4. Dumbbell Tricep Pushdowns | Intensity: Moderate | Duration: 3 sets of 12 reps,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,14,5. Planks | Intensity: Moderate | Duration: 3 sets of 30 seconds hold,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,16,**Wednesday: Flexibility and Balance**,0
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,17,1. Seated Hamstring Stretch | Intensity: Light | Duration: 2 minutes per leg,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,18,2. Standing Hip Flexor Stretch | Intensity: Light | Duration: 2 minutes per side,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,19,3. Single-Leg Stand (use a chair for support) | Intensity: Light | Duration: 1 minute per leg,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,20,4. Cat-Cow Stretch | Intensity: Light | Duration: 2 minutes,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,22,**Thursday: Interval Training**,0
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,23,1. Walking | Intensity: Alternating moderate and light | Duration: 15-20 minutes,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,24,- Alternate between walking at a brisk pace for 1 minute and a slower pace for 2 minutes.,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,26,**Friday: Upper Body Strength and Core**,0
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,27,1. Dumbbell Shoulder Shrugs | Intensity: Moderate | Duration: 3 sets of 12 reps,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,28,2. Lateral Raises with Light Weights | Intensity: Moderate | Duration: 3 sets of 12 reps,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,29,3. Resistance Band Rows | Intensity: Moderate | Duration: 3 sets of 12 reps,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,30,4. Bicycle Crunches | Intensity: Moderate | Duration: 3 sets of 15-20 reps,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,32,**Saturday: Active Recovery**,2
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,33,1. Gentle Yoga | Intensity: Light | Duration: 20 minutes,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,34,"- Focus on poses like Downward Dog, Warrior II, and Tree Pose.",4
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,35,2. Stretching Routine | Intensity: Light | Duration: 10 minutes,1
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,37,**Sunday: Rest Day**,2
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,39,**Additional Recommendations:**,0
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,40,"- Hydrate adequately before, during, and after exercise.",4
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,41,- Monitor blood pressure regularly and consult a healthcare provider if there are significant changes.,3
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,42,"- Incorporate physical activity into daily routines, such as taking the stairs or walking more.",4
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,43,- Track progress through weight loss and improvements in blood pressure readings to stay motivated.,4
patient_deepseek-r1:14b_P8_run1,deepseek-r1:14b,patient,P8,45,"This plan is designed to be gradually increased, starting with shorter durations and building up as endurance improves. Always consult a healthcare provider before starting any new exercise program.",0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,1,"Based on your profile and goals, I've created a personalized weekly exercise program for you.",0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,3,**Monday**,0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,5,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,6,"2. Bodyweight Squats | Intensity: Vigorous | Sets: 3, Reps: 12-15",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,7,"3. Push-ups | Intensity: Vigorous | Sets: 3, Reps: 12-15",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,9,**Tuesday**,0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,11,1. Resistance Band Chest Press | Intensity: Moderate | Duration: 30 minutes,1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,12,"2. Lunge with Dumbbell | Intensity: Vigorous | Sets: 3, Reps: 10-12 per leg",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,13,3. Plank | Intensity: Vigorous | Hold for 60 seconds,1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,15,**Wednesday**,0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,17,1. Swimming (or High-Intensity Interval Training) | Intensity: Vigorous | Duration: 30 minutes,1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,18,"2. Incline Dumbbell Press | Intensity: Moderate | Sets: 3, Reps: 12-15",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,19,"3. Russian Twists | Intensity: Vigorous | Sets: 3, Reps: 10-12",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,21,**Thursday**,0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,23,1. Hiking (or High-Intensity Interval Training) | Intensity: Vigorous | Duration: 30 minutes,1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,24,"2. Dumbbell Rows | Intensity: Moderate | Sets: 3, Reps: 12-15 per arm",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,25,"3. Calf Raises | Intensity: Vigorous | Sets: 3, Reps: 10-12",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,27,**Friday**,0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,29,1. Cycle (or High-Intensity Interval Training) | Intensity: Vigorous | Duration: 30 minutes,1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,30,"2. Burpees | Intensity: Vigorous | Sets: 3, Reps: 6-8",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,31,3. Mountain Climbers | Intensity: Vigorous | Hold for 60 seconds,1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,33,**Saturday**,0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,35,"1. Outdoor Activities (e.g., hiking, swimming, or team sports) | Duration: 45 minutes to an hour",1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,36,2. Stretching and Foam Rolling | Duration: 15-20 minutes,1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,38,**Sunday**,0
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,40,1. Rest day or active recovery (light yoga or walking),1
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,42,Additional Notes:,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,44,* Warm up before each workout with 5-10 minutes of light cardio and stretching.,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,45,* Cool down after each workout with 5-10 minutes of stretching.,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,46,"* Incorporate progressive overload by increasing the weight, reps, or sets as you get stronger.",4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,47,* Focus on proper form and technique throughout all exercises.,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,48,* Listen to your body and take extra rest days if needed.,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,49,* Monitor your progress and adjust the plan accordingly.,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,51,Recommendations:,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,53,* Aim for 7-9 hours of sleep each night to aid in muscle recovery.,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,54,* Stay hydrated by drinking at least 2 liters of water per day.,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,55,"* Include a balanced diet that includes plenty of protein, complex carbohydrates, and healthy fats to support your fitness goals.",4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,56,* Mix up your workouts every few weeks to avoid plateaus and prevent overuse injuries.,4
patient_llama3.1:8b_P1_run1,llama3.1:8b,patient,P1,58,Remember to consult with a healthcare professional or certified personal trainer before starting any new exercise program. This plan is tailored to your specific needs and goals but may need adjustments based on individual factors.,3
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,1,"Based on your profile and goals, I've created a personalized weekly exercise program for you. Please note that it's essential to consult with a healthcare professional before starting any new exercise routine.",0
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,3,**Monday**,0
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,5,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,6,"2. Bodyweight Squats | Intensity: Light-Moderate | Duration: 3 sets of 10 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,8,**Tuesday (Upper Body Day)**,0
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,10,"1. Push-ups | Intensity: Moderate | Duration: 3 sets of 10 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,11,"2. Seated Dumbbell Rows | Intensity: Light-Moderate | Duration: 3 sets of 10 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,12,"3. Shoulder Press (using light weights or bodyweight) | Intensity: Moderate | Duration: 3 sets of 10 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,14,**Wednesday**,0
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,16,1. Yoga or Stretching | Intensity: Light-Moderate | Duration: 20-30 minutes,1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,17,"2. Wall Sit | Intensity: Moderate | Duration: 3 sets of 60-second hold, 60 seconds rest between sets",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,19,**Thursday (Lower Body Day)**,0
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,21,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,22,"2. Calf Raises | Intensity: Light-Moderate | Duration: 3 sets of 15 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,23,"3. Step-ups (using a low step or bench) | Intensity: Moderate | Duration: 3 sets of 10 reps per leg, 60 seconds rest between sets",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,25,**Friday**,0
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,27,1. Swimming or Cycling (if accessible and preferred) | Intensity: Light-Moderate | Duration: 30 minutes,1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,28,"2. Core Exercise (Plank Hold) | Intensity: Moderate | Duration: 3 sets of 60-second hold, 60 seconds rest between sets",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,30,**Saturday**,0
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,32,"1. Outdoor Activities (e.g., Gardening, Dancing, or a leisurely walk) | Intensity: Light-Moderate | Duration: Choose an activity you enjoy and aim for at least 30 minutes",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,33,2. Cool-down Stretching | Intensity: Light | Duration: 10-15 minutes,1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,35,**Sunday**,0
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,37,"1. Rest Day or Active Recovery (e.g., Light Yoga, Foam Rolling, or a Leisurely Walk) | Intensity: Light-Moderate | Duration: Choose an activity that helps you relax and recover",1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,38,2. Review and Plan for the upcoming week | Duration: 10-15 minutes,1
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,40,Additional Notes and Recommendations:,4
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,42,"1. **Warm-up and Cool-down**: Before each workout, perform a 5-10 minute dynamic warm-up (e.g., light cardio, stretching). After your workouts, cool down with static stretches to help prevent soreness.",4
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,43,"2. **Listen to Your Body**: If you experience any discomfort or pain during exercise, stop immediately and consult with a healthcare professional. Adjust the intensity and volume of exercises as needed.",3
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,44,"3. **Progressive Overload**: Gradually increase the duration, frequency, or intensity of your workouts over time to continue making progress towards your goals.",4
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,45,"4. **Hydration and Nutrition**: Stay hydrated throughout the day by drinking plenty of water. Aim for a balanced diet that includes fruits, vegetables, whole grains, lean protein sources, and healthy fats.",4
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,46,5. **Consistency and Patience**: Stick to your exercise routine consistently and be patient with your progress. Celebrate small victories along the way to stay motivated.,4
patient_llama3.1:8b_P2_run1,llama3.1:8b,patient,P2,48,"Remember, this is just a starting point, and you can adjust the plan as needed based on your preferences and progress. Enjoy your new exercise journey!",4
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,1,"Based on your profile and goals, I've created a personalized weekly exercise plan for you. Please note that it's essential to consult with your doctor before starting any new exercise program, especially considering your controlled hypertension.",0
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,3,**Monday**,0
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,5,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,6,2. Seated Marching (legs only) | Intensity: Light | Duration: 10 minutes,1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,8,**Tuesday**,0
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,10,"1. Bodyweight Squats | Intensity: Moderate | Duration: 3 sets of 12 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,11,"2. Chair Dips (using a sturdy chair) | Intensity: Moderate | Duration: 3 sets of 12 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,13,**Wednesday**,0
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,15,"1. Rest day or active recovery (e.g., light stretching or yoga)",1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,17,**Thursday**,0
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,19,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,20,"2. Wall Push-Ups | Intensity: Light | Duration: 3 sets of 12 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,22,**Friday**,0
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,24,"1. Resistance Band Chest Press (lying on a flat surface) | Intensity: Moderate | Duration: 3 sets of 12 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,25,"2. Seated Leg Raises (using a stability ball or chair for support) | Intensity: Light | Duration: 3 sets of 12 reps, 60 seconds rest between sets",1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,27,**Saturday**,0
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,29,"1. Outdoor Activity (e.g., gardening, cycling, or swimming) | Intensity: Moderate | Duration: 45 minutes",1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,30,2. Yoga or Stretching Exercises (focus on flexibility and balance) | Intensity: Light | Duration: 10-15 minutes,1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,32,**Sunday**,0
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,34,1. Brisk Walking | Intensity: Moderate | Duration: 30 minutes,1
patient_llama3.1:8b_P3_run1,llama3.1:8b,patient,P3,35,"2. Seated Leg Press (using bodyweight or light resistance) | Intensity: Moderate | Duration: 3 sets of 12 reps, 60 seconds rest between sets",1
